ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Equity to Liability,prediction,actual
-0.45374697,0.34135777,-0.50533104,-0.32067725,-0.057652235,0.06184166,0.25178507,-0.020107495,0.06738614,-1.0308496,0.20213722,0.034137655,-0.10814072,0.0033952477,-0.02306166,-0.03898786,-0.09348177,0.001706887,-0.52557796,-0.14630544,0.20885238,-0.07235627,0.076036826,-0.11618894,-0.312545,0.09572939,0.18838452,-0.6689512,-0.2932962,0.0,0.05434348,-0.0025250353,-0.23239987,0.0,0.56447905,0.16011432,-0.25995648,-0.012829303,-0.14395384,-0.027892146,-0.0071610827,0.082933225,0.001195278,-0.059242934,-0.097022034,0.00025482607,0.0,-0.00066073705,-0.06463655,0.007713763,0.0,0.508762,0.0,0.010084317,0.014966372,-0.09425759,-0.39732367,0.0,0.0,-0.16906647,0.22831927,-0.15408117,-0.0018253241,-0.16359204,-0.2031707,0.04993237,0.0,-0.23954575,-0.1126803,-0.045965575,-0.002611127,-0.12500417,0.10410684,-0.38866782,-0.11153987,0.023828218,0.0,0.0,-0.12941602,-0.046323124,-0.16264951,0.04107763,0.14862782,0.040287327,0.0,-0.119759195,0.0,0.19739877,0.013622817,-0.044149004,0.016806249,-0.00023238803,0.103295416,0.0,0,0
-0.4900528,0.34135777,-0.67039037,-0.29660767,-0.057652235,0.06185659,0.24380809,-0.020107495,0.13286912,-0.9265825,-0.045149013,0.058006182,-0.14161654,0.0033952477,-0.02306166,-0.05676216,-0.09272116,0.01737269,-0.42668447,-0.13088717,0.20885238,-0.07235627,0.07138421,-0.12245778,-0.3293446,0.08862122,0.18838452,-0.6419646,-0.30515036,0.0,0.048290923,-0.002402762,-0.1751466,0.0,0.5471753,0.16011432,-0.26631138,-0.012829303,-0.13912012,-0.04375236,0.015890062,0.082933225,0.0034315102,-0.048359387,-0.12031116,0.00025482607,0.0,0.19228815,-0.064469606,0.006771786,0.0,0.48538515,0.0,-0.010540686,0.0064277165,-0.13522771,-0.4058649,0.0,0.0,-0.15951069,0.22990619,-0.13881777,-0.0018253241,-0.10591148,-0.22035204,0.049829938,0.0,-0.22474284,-0.09745802,-0.047940604,-0.0026069772,-0.12500417,0.14451419,-0.38289177,-0.10722611,0.11417851,0.0,0.0,-0.12133571,-0.046323124,-0.16035181,-0.03595944,0.16295409,0.005300332,0.0,-0.118765034,0.0,0.17446996,0.013622817,-0.021776704,0.020306885,-0.00865625,0.072333254,0.0,0,0
-0.48918223,0.34403628,-0.7524922,-0.37245658,-0.057652235,0.06154277,0.25178507,-0.017428963,0.14409696,-0.9335392,-0.045149013,0.060857758,-0.15036413,0.0033952477,-0.02306166,-0.040109448,-0.09272116,0.001706887,-0.5319919,-0.14511715,0.20885238,-0.07235627,0.076036826,-0.13035794,-0.32981464,0.097761974,0.18838452,-0.6689512,-0.29052648,0.0,0.055060603,0.00018713344,-0.23239987,0.0,0.5216662,0.16011432,-0.27146706,-0.012829303,-0.14044566,-0.047394305,0.015416595,0.08239822,0.0064411946,-0.04909245,-0.11459248,0.00025482607,0.0,-0.00066073705,-0.0615708,0.007713763,0.0,0.50858325,0.0,0.00076668593,0.014351092,-0.10257475,-0.40421265,0.0,0.0,-0.17043252,0.22831927,-0.14981638,-0.0018253241,-0.1684936,-0.22035204,0.04613486,0.0,-0.24365796,-0.11097419,-0.055335276,-0.002611127,-0.08502766,0.14451419,-0.26589996,-0.12969485,0.023828218,0.0,0.0,-0.1279771,-0.046323124,-0.16644701,-0.033903383,0.14862782,0.005300332,0.0,-0.12027072,0.0,0.19223519,0.013622817,-0.044149004,0.016806249,-0.008880312,0.08059055,0.0,0,0
-0.48291045,0.34403628,-0.73922616,-0.37606606,-0.057652235,0.062155478,0.25178507,-0.017428963,0.11329743,-0.9370338,-0.045149013,0.030971367,-0.16092683,0.0033952477,-0.02306166,-0.039338,-0.09555389,0.001706887,-0.53111464,-0.12745258,0.20885238,-0.09589866,0.076036826,-0.11451231,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.25511435,0.0,0.050686568,-0.00072270725,-0.22639851,0.0,0.5216662,0.16011432,-0.25212562,-0.012829303,-0.14017256,-0.038483806,0.015416595,0.08239822,0.007939663,-0.055032767,-0.103041515,0.00025482607,0.0,0.014188365,-0.0615708,0.006771786,0.0,0.45997423,0.0,0.020560583,0.051195975,-0.13507272,-0.39714748,0.0,0.0,-0.153385,0.22831927,-0.18898797,-0.0018253241,0.014725044,-0.2031707,0.04613486,0.0,-0.2256865,-0.10044742,-0.24479392,-0.0026629663,-0.064226575,0.10410684,-0.2668755,-0.12756328,0.11417851,0.0,0.0,-0.11914562,-0.046323124,-0.16414934,0.019982738,0.14988378,0.005300332,0.0,-0.1317718,0.0,0.19068481,0.013622817,-0.044631053,0.016806249,-0.0057242904,0.113451146,0.0,0,0
-0.42619097,0.3432171,-0.73922616,-0.37606606,-0.057652235,0.058896355,0.2509659,-0.017428963,0.11329743,-0.9370338,-0.045149013,0.030971367,-0.16092683,0.0033952477,-0.02306166,-0.039338,-0.086815014,0.001706887,-0.53193384,-0.12745258,0.20885238,-0.07235627,0.076036826,-0.11743824,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.2559122,0.0,0.050686568,-0.00072270725,-0.22639851,0.0,0.52190804,0.16011432,-0.25212562,-0.012829303,-0.14246495,-0.038483806,0.015416595,0.08239822,0.007939663,-0.055032767,-0.103041515,0.00025482607,0.0,0.014188365,-0.0615708,0.006771786,0.0,0.54129267,0.0,0.020560583,0.05341173,-0.1580843,-0.39714748,0.0,0.0,-0.153385,0.22831927,-0.15222266,-0.0018253241,0.030487243,-0.20249452,0.04613486,0.0,-0.2256865,-0.10044742,-0.0531858,-0.0026629663,-0.061757185,0.10410684,-0.2668755,-0.119647905,0.13787384,0.0,0.0,-0.11914562,-0.046323124,-0.16414934,0.019982738,0.14988378,0.005300332,0.0,-0.1317718,0.0,0.19817092,0.013622817,-0.044631053,0.016806249,-0.0057242904,0.113451146,0.0,0,0
-0.4790982,0.30819505,-0.51222104,-0.32067725,-0.057652235,0.062155478,0.25178507,-0.020107495,0.05671207,-1.0274159,0.20213722,0.030971367,-0.10814072,0.0033952477,-0.02306166,-0.036360018,-0.09054313,0.0048642233,-0.59084606,-0.1507678,0.20885238,-0.09589866,0.076036826,-0.119261846,-0.31081116,0.08862122,0.18838452,-0.646549,-0.21122861,0.0,0.050131746,-0.002918817,-0.22639851,0.0,0.5471753,0.16011432,-0.22286762,-0.012829303,-0.16575077,-0.03793839,-0.0071610827,0.08201987,0.0031182468,-0.057247944,-0.10274071,0.00025482607,0.0,-0.00036699045,-0.06525648,0.006378172,0.0,0.3045206,0.0,0.009668765,0.0050217435,-0.10731231,-0.39775425,0.0,0.0,-0.13914782,0.22831927,-0.17904478,-0.0018253241,-0.08028575,-0.2031707,0.04993237,0.0,-0.2293231,-0.10034644,-0.2244864,0.019855678,-0.04636894,0.10360277,-0.31124508,-0.11028392,0.08981763,0.0,0.0,-0.11590232,-0.046323124,-0.15372184,0.034694985,0.18272224,0.005300332,0.0,-0.10428802,0.0,0.21011446,0.013622817,-0.03532324,0.012205496,-0.0027015645,0.10958733,0.0,0,0
-0.43862548,0.34135777,-0.65455234,-0.3652248,-0.057652235,0.062155478,0.25178507,-0.020107495,0.09699247,-0.9370338,-0.045149013,0.030971367,-0.15217924,0.0033952477,-0.02306166,-0.05676216,-0.086815014,0.001706887,-0.53156173,-0.1266083,0.20885238,-0.07235627,0.076036826,-0.11618894,-0.31177357,0.08862122,0.18838452,-0.6428756,-0.24183702,0.0,0.05082253,-0.003646045,-0.22639851,0.0,0.5471753,0.16011432,-0.24061505,-0.012829303,-0.14751059,-0.042312656,0.015416595,0.0825521,0.0027138367,-0.056763567,-0.103041515,0.00025482607,0.0,0.014188365,-0.06467763,0.006771786,0.0,0.53471917,0.0,0.009668765,0.051811256,-0.13507272,-0.4018383,0.0,0.0,-0.153385,0.22831927,-0.15173829,-0.0018253241,0.00027320918,-0.2031707,0.04993237,0.0,-0.22261779,-0.10301405,-0.058208607,-0.0026629663,-0.10058258,0.10410684,-0.38289177,-0.1078202,0.11417851,0.0,0.0,-0.12287127,-0.046323124,-0.16035181,0.019982738,0.14988378,0.005300332,0.0,-0.13152204,0.0,0.20196845,0.013622817,-0.044631053,0.017290626,0.013033144,0.10633762,0.0,0,0
-0.5536873,0.34135777,-0.51859707,-0.3427203,-0.057652235,0.06185659,0.25178507,-0.020107495,0.098185614,-1.0423332,0.20213722,0.058006182,-0.15779606,0.0033952477,-0.02306166,-0.03821642,-0.094793275,0.001706887,-0.52470076,-0.1266083,0.20885238,-0.09589866,0.076036826,-0.13203458,-0.32904324,0.08862122,0.18838452,-0.6428756,-0.2578841,0.0,0.05167562,-0.002402762,-0.22639851,0.0,0.56447905,0.16011432,-0.24073802,-0.012829303,-0.14620356,-0.02272031,-0.0071610827,0.082933225,0.0033840202,-0.049312644,-0.088232264,0.00025482607,0.0,0.014188365,-0.06463655,0.006771786,0.0,0.44654787,0.0,-0.010540686,0.051811256,-0.14338988,-0.4022079,0.0,0.0,-0.15475106,0.22831927,-0.18898797,-0.0018253241,0.00928675,-0.22035204,0.04993237,0.0,-0.22652735,-0.09924197,-0.23542419,-0.0026629663,-0.10305197,0.14451419,-0.3896433,-0.11115953,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16035181,-0.037401125,0.14988378,0.040287327,0.0,-0.13178383,0.0,0.19311629,0.013622817,-0.044631053,0.016806249,-0.012139048,0.07347703,0.0,0,0
-0.47580191,0.30387133,-0.6158912,-0.37988612,-0.060454253,0.059614368,0.2509659,-0.020916447,0.040584557,-0.97547483,0.20213722,0.033900265,-0.14394622,0.0033952477,-0.02306166,-0.008008779,-0.09054313,0.0048642233,-0.5816998,-0.1504938,0.20885238,-0.10262773,0.076036826,-0.18055013,-0.3560469,0.08862122,0.18655284,-0.65002376,-0.2047192,0.0,0.050667927,0.00030418113,-0.22639851,0.0,0.56929183,0.16011432,-0.24240248,-0.012829303,-0.17336264,0.1308383,-0.007970033,0.08199733,-0.033051245,-0.05373656,-0.07108823,0.00031318312,0.0,0.014753372,0.6249758,0.006378172,0.0,0.3192595,0.0,-0.05027178,0.023820875,-0.15380193,-0.3838057,0.0,0.0,-0.1312803,0.07157608,-0.2894737,-0.0018253241,0.008057384,-0.20548843,0.0826792,0.0,-0.2133299,-0.10173676,-0.20804083,0.016411807,-0.12401996,0.10360277,-0.28876448,-0.10236853,0.11422475,0.0,0.0,-0.1131197,-0.04428694,-0.15372184,0.0052040634,0.17228237,0.05414515,0.0,-0.10523278,0.0,0.20442833,0.013622817,-0.024867397,0.011791743,0.0066342936,0.13888742,0.0,0,1
-0.47766456,0.34403628,-0.74179816,-0.29803964,-0.057652235,0.062155478,0.24380809,-0.017428963,0.06597441,-0.94245666,-0.045149013,0.030971367,-0.16092683,0.0033952477,-0.02306166,-0.039338,-0.09555389,0.01737269,-0.4183832,-0.13173145,0.20885238,-0.09589866,0.07138421,-0.10493549,-0.31207496,0.08862122,0.18838452,-0.6419646,-0.28275502,0.0,0.047838047,-0.00072270725,-0.1751466,0.0,0.53897005,0.16011432,-0.27822107,-0.012829303,-0.13748749,-0.030067723,0.015416595,0.08239822,0.007987153,-0.05454839,-0.103041515,0.00025482607,0.0,0.14229503,-0.061444934,0.006771786,0.0,0.4086384,0.0,0.020560583,0.0024143215,-0.13507272,-0.39328712,0.0,0.0,-0.15297562,0.22990619,-0.17750499,-0.0018253241,-0.008183062,-0.2031707,0.046032425,0.0,-0.2213252,-0.09704232,-0.23952092,-0.0026069772,-0.059452526,0.10410684,-0.27362707,-0.12362987,0.11417851,0.0,0.0,-0.12287127,-0.046323124,-0.16414934,0.019982738,0.16295409,0.040287327,0.0,-0.11875299,0.0,0.14863332,0.013622817,-0.021776704,0.020791262,0.013334852,0.113451146,0.0,0,0
-0.49623844,0.33703405,-0.77304786,-0.35671046,-0.060454253,0.056906693,0.24298888,-0.020916447,0.116741635,-0.8700027,-0.04124204,0.081383415,-0.17494926,0.0033952477,-0.02306166,-0.028410919,-0.0860544,0.01737269,-0.41641262,-0.13061316,0.20885238,-0.07908534,0.07062624,-0.1895063,-0.42748484,0.08862122,0.1859667,-0.64602554,-0.26204905,0.0,0.048470285,9.300839e-05,-0.1751466,0.0,0.56929183,0.16011432,-0.25664055,-0.012829303,-0.14998654,0.05523468,0.014988469,0.07728762,-0.03545659,-0.0358048,-0.081441864,0.00025482607,0.0,0.1775837,0.619285,0.006771786,0.0,0.4878426,0.0,0.012269742,0.017684847,-0.16360895,-0.40438974,0.0,0.0,-0.14942764,0.073163,-0.24884924,-0.0018253241,-0.03688678,-0.2226698,0.09579657,0.0,-0.20569618,-0.09884834,-0.014399117,-0.006050846,-0.101446666,0.11209424,-0.3318828,-0.096847005,0.13486639,0.0,0.0,0.020402525,-0.032028116,-0.16035181,0.0037222193,0.1722033,0.040287327,0.0,-0.11257461,0.0,0.18509914,0.013622817,-0.011320863,0.02020236,0.016155744,0.099734925,0.0,0,0
-0.41946906,0.30737588,-0.65455234,-0.3652248,-0.057652235,0.058582537,0.2509659,-0.020107495,-0.027420836,-0.9583592,-0.045149013,0.034137655,-0.15217924,0.0033952477,-0.02306166,-0.05615188,-0.08830108,0.007552143,-0.58346826,-0.1718096,0.20885238,-0.07235627,0.076036826,-0.117542446,-0.3120573,0.09572939,0.18838452,-0.6528671,-0.24905753,0.0,0.054879658,-0.0025250353,-0.23239987,0.0,0.56472087,0.16011432,-0.24196313,-0.012829303,-0.17968073,-0.06522551,0.015416595,0.08201987,0.0012746379,-0.059242934,-0.102175705,0.00025482607,0.0,0.014188365,-0.06525648,0.007320149,0.0,0.46268073,0.0,0.010084317,0.05213534,-0.13848604,-0.40105385,0.0,0.0,-0.14761552,0.22831927,-0.14042097,-0.0018253241,0.023968076,-0.20249452,0.04993237,0.0,-0.24213012,-0.1160356,-0.07095618,-0.002611127,-0.15037312,0.10410684,-0.31702113,-0.10362448,0.043874316,0.0,0.0,-0.12200367,-0.046323124,-0.15433225,0.016882202,0.1503199,0.040287327,0.0,-0.118562765,0.0,0.19607477,0.013622817,-0.03484119,0.01589918,-0.0032053404,0.11262953,0.0,0,0
-0.40790507,0.30387133,-0.7591957,-0.3467923,-0.060454253,0.059614368,0.24298888,-0.020916447,0.013929015,-0.87959266,-0.045149013,0.033900265,-0.14763544,0.0033952477,-0.02306166,-0.02702919,-0.08830108,0.023217946,-0.473616,-0.1561173,0.20885238,-0.07908534,0.07138421,-0.16472892,-0.35682294,0.08862122,0.18655284,-0.64911276,-0.28056762,0.0,0.047974013,0.00030418113,-0.1751466,0.0,0.56929183,0.16011432,-0.23659734,-0.012829303,-0.1735856,0.10947409,0.014607644,0.08199733,-0.033024676,-0.05373656,-0.103167124,0.00031318312,0.0,0.14106578,0.6236422,0.006378172,0.0,0.44758102,0.0,0.009668765,0.01579318,-0.14070529,-0.38701946,0.0,0.0,-0.13104695,0.073163,-0.2417098,-0.0018253241,0.017565204,-0.20548843,0.08257677,0.0,-0.20771371,-0.09995281,-0.045114376,-0.006050846,-0.1459508,0.10410684,-0.28876448,-0.09843511,0.11422475,0.0,0.0,-0.1131197,-0.04428694,-0.15203455,0.007871795,0.15420634,0.05414515,0.0,-0.10523278,0.0,0.16427909,0.013622817,-0.0020130523,0.018986065,0.0073574237,0.13888742,0.0,0,0
-0.4799922,0.3397126,-0.79329985,-0.43205053,-0.060454253,0.05931548,0.2509659,-0.018237915,0.17165719,-0.8645798,-0.045149013,0.028571552,-0.1656891,0.0033952477,-0.02306166,-0.010986759,-0.0860544,0.001706887,-0.53137136,-0.12717858,0.20885238,-0.07654772,0.076036826,-0.16637726,-0.37427893,0.08862122,0.18655284,-0.64774865,-0.2478738,0.0,0.05153966,0.0022891182,-0.22639851,0.0,0.5288569,0.16011432,-0.23936088,-0.012829303,-0.14629479,0.13579145,0.014607644,0.079528,-0.03009695,-0.04232359,-0.12043677,0.00025482607,0.0,0.014459626,0.59612894,0.006771786,0.0,0.5345744,0.0,0.00035113445,0.05341173,-0.16150974,-0.38949245,0.0,0.0,-0.14853439,0.07157608,-0.25706565,-0.0018253241,0.00047502294,-0.2226698,0.07888168,0.0,-0.21328671,-0.0996868,-0.0397615,-0.006106835,-0.06262127,0.14451419,-0.26420793,-0.1180598,0.13858564,0.0,0.0,-0.11864974,-0.039648216,-0.16414934,-0.04496984,0.13944393,0.005300332,0.0,-0.11282435,0.0,0.19680484,0.013622817,-0.03557347,0.01670172,0.016322387,0.10603907,0.0,0,0
-0.5502184,0.3405386,-0.67039037,-0.3096265,-0.057652235,0.05828365,0.24298888,-0.020107495,0.08046898,-0.95883083,-0.045149013,0.06117247,-0.16148528,0.0033952477,-0.02306166,-0.057533607,-0.094793275,0.01737269,-0.42052668,-0.15058431,0.20885238,-0.09589866,0.07138421,-0.12538372,-0.33011606,0.09572939,0.18838452,-0.6482827,-0.2843505,0.0,0.05288423,-0.0020089801,-0.18114795,0.0,0.56472087,0.16011432,-0.28592893,-0.012829303,-0.15503705,-0.049331497,0.015416595,0.082933225,0.0015879013,-0.051307634,-0.119445354,0.00025482607,0.0,0.14229503,-0.064469606,0.007713763,0.0,0.40304688,0.0,-0.010125133,0.02294351,-0.16640145,-0.40082443,0.0,0.0,-0.16641626,0.22990619,-0.17798936,-0.0018253241,0.008470666,-0.21967585,0.049829938,0.0,-0.239094,-0.11152603,-0.24099983,-0.002555138,-0.10305197,0.14451419,-0.38866782,-0.10056667,0.0682352,0.0,0.0,-0.12380805,-0.046323124,-0.16264951,-0.03595944,0.16169816,0.040287327,0.0,-0.13303979,0.0,0.14080898,0.013622817,-0.021294652,0.020306885,-0.010708705,0.07347703,0.0,0,0
-0.47761825,0.34403628,-0.75506425,-0.30744895,-0.057652235,0.06185659,0.24380809,-0.017428963,0.1491741,-0.9265825,-0.045149013,0.058006182,-0.15036413,0.0033952477,-0.02306166,-0.039338,-0.09272116,0.01737269,-0.42524418,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.08862122,0.18838452,-0.6617221,-0.30238065,0.0,0.048154958,-0.0002066521,-0.1751466,0.0,0.5216662,0.16011432,-0.27834404,-0.012829303,-0.13435052,-0.04015188,0.015416595,0.08239822,0.0083322935,-0.047097467,-0.11545829,0.00025482607,0.0,0.19228815,-0.061403856,0.006771786,0.0,0.49195865,0.0,0.00035113445,0.0058124363,-0.12123034,-0.40120107,0.0,0.0,-0.15794857,0.22990619,-0.13881777,-0.0018253241,-0.10500423,-0.22035204,0.046032425,0.0,-0.22523476,-0.094891384,-0.045589894,-0.0026069772,-0.086178765,0.14451419,-0.2668755,-0.124505475,0.11417851,0.0,0.0,-0.12187576,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.005300332,0.0,-0.11901478,0.0,0.17067246,0.013622817,-0.021776704,0.020306885,-0.010254709,0.08059055,0.0,0,0
-0.5338654,0.30819505,-0.52548707,-0.33008656,-0.057652235,0.06185659,0.25178507,-0.020107495,0.03511133,-1.0512792,0.20213722,0.058006182,-0.13731556,0.0033952477,-0.02306166,-0.036360018,-0.09644927,0.0048642233,-0.5839851,-0.1507678,0.20885238,-0.09589866,0.076036826,-0.1351075,-0.3280808,0.08862122,0.18838452,-0.6663065,-0.20392135,0.0,0.05152102,-0.002402762,-0.22639851,0.0,0.56447905,0.16011432,-0.22274466,-0.012829303,-0.17034471,-0.03848819,-0.0071610827,0.08201987,0.00346338,-0.049312644,-0.11515748,0.00025482607,0.0,0.014482112,-0.06525648,0.006378172,0.0,0.29488716,0.0,-0.010540686,0.0402744,-0.10163208,-0.40300167,0.0,0.0,-0.14159358,0.22831927,-0.18145107,-0.0018253241,0.009113127,-0.22035204,0.04993237,0.0,-0.23179962,-0.10097615,-0.22413723,0.019855678,-0.12366823,0.14401011,-0.31799662,-0.11115953,0.08981763,0.0,0.0,-0.118632466,-0.046323124,-0.15372184,-0.021247195,0.18272224,0.040287327,0.0,-0.1045498,0.0,0.20306225,0.013622817,-0.03532324,0.012205496,-0.011946736,0.07672675,0.0,0,0
-0.49047706,0.34135777,-0.67039037,-0.3096265,-0.057652235,0.06185659,0.24380809,-0.020107495,0.13286912,-0.9265825,-0.045149013,0.057691477,-0.14161654,0.0033952477,-0.02306166,-0.05676216,-0.0860544,0.01737269,-0.42569125,-0.12885459,0.20885238,-0.07235627,0.07138421,-0.12245778,-0.3293446,0.09065381,0.18838452,-0.6419646,-0.30515036,0.0,0.048290923,-0.002402762,-0.1751466,0.0,0.5471753,0.16011432,-0.26683342,-0.012829303,-0.14110704,-0.044929404,0.015416595,0.082933225,0.0034315102,-0.049312644,-0.12031116,0.00025482607,0.0,0.19228815,-0.064469606,0.006771786,0.0,0.49849865,0.0,-0.010540686,0.016072903,-0.13522771,-0.4058649,0.0,0.0,-0.15794857,0.22990619,-0.13881777,-0.0018253241,-0.11081304,-0.22035204,0.049829938,0.0,-0.22359909,-0.09745802,-0.047940604,-0.0026069772,-0.1286271,0.14451419,-0.38289177,-0.10722611,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16035181,-0.03595944,0.16295409,0.005300332,0.0,-0.13178383,0.0,0.17446996,0.013622817,-0.021776704,0.020306885,-0.010204932,0.07347703,0.0,0,0
-0.4754505,0.30737588,-0.67039037,-0.3096265,-0.057652235,0.059447803,0.24298888,-0.020107495,0.060856037,-0.95539707,-0.045149013,0.058006182,-0.16148528,0.0033952477,-0.02306166,-0.055380434,-0.08754046,0.023217946,-0.4821832,-0.15639132,0.20885238,-0.07235627,0.07138421,-0.12088532,-0.32885686,0.08862122,0.18838452,-0.6442397,-0.2637227,0.0,0.0488271,-0.0031299898,-0.1751466,0.0,0.5474171,0.16011432,-0.24884005,-0.012829303,-0.17221498,-0.05295712,0.015416595,0.08163874,0.0045840815,-0.04778158,-0.12031116,0.00025482607,0.0,0.14229503,-0.06513061,0.006378172,0.0,0.4289584,0.0,-0.010540686,0.01579318,-0.11562946,-0.40624243,0.0,0.0,-0.1411842,0.22990619,-0.12893799,-0.0018253241,-0.0039634397,-0.22035204,0.049829938,0.0,-0.22286756,-0.099192195,-0.0638829,-0.0026069772,-0.15037312,0.14451419,-0.31124508,-0.10476239,0.08981763,0.0,0.0,-0.11818907,-0.046323124,-0.15203455,-0.039059978,0.16464618,0.005300332,0.0,-0.117568605,0.0,0.16291301,0.013622817,-0.011070628,0.019884193,0.006740765,0.07943456,0.0,0,1
-0.54551506,0.34403628,-0.6032708,-0.3405428,-0.057652235,0.06185659,0.25178507,-0.017428963,0.11449056,-1.0224645,0.20213722,0.058006182,-0.1466749,0.0033952477,-0.02306166,-0.020792253,-0.10146003,0.001706887,-0.5242537,-0.12745258,0.20885238,-0.09589866,0.076036826,-0.13035794,-0.32904324,0.08862122,0.18838452,-0.6626331,-0.29344723,0.0,0.05100348,-0.0002066521,-0.22639851,0.0,0.53897005,0.16011432,-0.2522486,-0.012829303,-0.13121952,-0.013315704,-0.0071610827,0.08239822,0.0082848035,-0.047097467,-0.08337939,0.00025482607,0.0,-0.00066073705,-0.0615708,0.006771786,0.0,0.43115324,0.0,0.00035113445,0.014351092,-0.10257475,-0.40170878,0.0,0.0,-0.15835795,0.22831927,-0.18658169,-0.0018253241,-0.17935425,-0.22035204,0.04613486,0.0,-0.22816302,-0.09667534,-0.23342265,-0.0026629663,-0.088648155,0.14451419,-0.27362707,-0.1284389,0.09346686,0.0,0.0,-0.12187576,-0.046323124,-0.16414934,-0.035345063,0.14988378,0.040287327,0.0,-0.11901478,0.0,0.1950049,0.013622817,-0.044631053,0.016806249,-0.01097784,0.08059055,0.0,0,0
-0.47943288,0.34403628,-0.75506425,-0.32046774,-0.057652235,0.06185659,0.24380809,-0.017428963,0.096773945,-0.94645125,-0.045149013,0.058006182,-0.17023288,0.0033952477,-0.02306166,-0.039338,-0.0860544,0.01737269,-0.4183832,-0.13173145,0.20885238,-0.07235627,0.07138421,-0.12078113,-0.3293446,0.08862122,0.18838452,-0.6550761,-0.28370368,0.0,0.04869114,-0.0002066521,-0.1751466,0.0,0.53897005,0.16011432,-0.27822107,-0.012829303,-0.14165692,-0.038832337,0.015416595,0.08239822,0.0083322935,-0.047097467,-0.12031116,0.00025482607,0.0,0.14229503,-0.061403856,0.007322876,0.0,0.50368184,0.0,0.00035113445,0.02011248,-0.13156378,-0.39923483,0.0,0.0,-0.15902826,0.22990619,-0.14122406,-0.0018253241,0.025216408,-0.22035204,0.046032425,0.0,-0.22523476,-0.09628171,-0.024216307,-0.0026069772,-0.061757185,0.13140272,-0.27362707,-0.124505475,0.11417851,0.0,0.0,-0.11770671,-0.046323124,-0.16414934,-0.03595944,0.16295409,0.040287327,0.0,-0.13203359,0.0,0.15475334,0.013622817,-0.021776704,0.020306885,-0.012016671,0.08059055,0.0,0,0
